what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui",1539068434791
started,bundle,org.eclipse.wst.sse.core,1.1.500.v201006020308,"org.eclipse.wst.sse.core",1539068434792
started,bundle,org.eclipse.wst.sse.ui,1.2.0.v201006030742,"org.eclipse.wst.sse.ui",1539068434795
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1539068434795
started,bundle,org.eclipse.wst.web,1.1.400.v201005270700,"org.eclipse.wst.web",1539068434797
started,bundle,org.eclipse.wst.wsdl,1.2.101.v201004201506,"org.eclipse.wst.wsdl",1539068434799
started,bundle,org.eclipse.wst.wsdl.validation,1.1.501.v201004201506,"org.eclipse.wst.wsdl.validation",1539068434801
started,bundle,org.eclipse.wst.xml.core,1.1.500.v201005271618,"org.eclipse.wst.xml.core",1539068434803
started,bundle,org.eclipse.wst.xsd.core,1.1.501.v201004110600,"org.eclipse.wst.xsd.core",1539068434804
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1539068434806
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1539068434807
os,sysinfo,,,"win32",1539068434849
arch,sysinfo,,,"x86_64",1539068434849
ws,sysinfo,,,"win32",1539068434849
locale,sysinfo,,,"en_US",1539068434849
processors,sysinfo,,,"4",1539068434849
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1539068434849
java.runtime.version,sysinfo,,,"1.8.0_161-b12",1539068434849
java.specification.name,sysinfo,,,"Java Platform API Specification",1539068434849
java.specification.vendor,sysinfo,,,"Oracle Corporation",1539068434849
java.specification.version,sysinfo,,,"1.8",1539068434849
java.vendor,sysinfo,,,"Oracle Corporation",1539068434849
java.version,sysinfo,,,"1.8.0_161",1539068434849
java.vm.info,sysinfo,,,"mixed mode",1539068434849
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1539068434849
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1539068434849
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1539068434849
java.vm.specification.version,sysinfo,,,"1.8",1539068434849
java.vm.vendor,sysinfo,,,"Oracle Corporation",1539068434849
java.vm.version,sysinfo,,,"25.161-b12",1539068434849
started,bundle,org.eclipse.jst.servlet.ui,1.1.400.v201005272100,"org.eclipse.jst.servlet.ui",1539068434958
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1539068435033
started,bundle,org.eclipse.wst.html.core,1.1.400.v201005261534,"org.eclipse.wst.html.core",1539068435053
error,log,,,"Function group org.eclipse.jst.j2ee contains no pattern bindings",1539068435867
error,log,,,"Function group org.eclipse.jst.j2ee contains no pattern bindings",1539068435882
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1539068435882
error,log,,,"CHKJ3008E: Missing or invalid WAR file.",1539068435882
error,log,,,"CHKJ3008E: Missing or invalid WAR file.",1539068435882
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1539068436488
started,bundle,org.eclipse.wst.css.core,1.1.400.v201005261534,"org.eclipse.wst.css.core",1539068437120
started,bundle,org.eclipse.wst.wsi,1.0.400.v201004220210,"org.eclipse.wst.wsi",1539068438456
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1539068438460
